kernelversion,contributor,value,Percentage
Linux-6.13(2025-01-19),Infineon Technologies AG,1,0.01
Linux-6.13(2025-01-19),Consultants,1,0.01
Linux-6.13(2025-01-19),Wave Computing,1,0.01
Linux-6.13(2025-01-19),DELL,1,0.01
Linux-6.13(2025-01-19),Tk Open Systems,1,0.01
Linux-6.13(2025-01-19),LinBit,1,0.01
Linux-6.13(2025-01-19),Parallels,1,0.01
Linux-6.13(2025-01-19),Miracle Linux,1,0.01
Linux-6.13(2025-01-19),Motorola,1,0.01
Linux-6.13(2025-01-19),Katalix Systems,1,0.01
Linux-6.13(2025-01-19),MontaVista,1,0.01
Linux-6.13(2025-01-19),Fixstars Technologies,1,0.01
Linux-6.13(2025-01-19),Hansen Partnership,1,0.01
Linux-6.13(2025-01-19),Digi International,1,0.01
Linux-6.13(2025-01-19),Baidu,1,0.01
Linux-6.13(2025-01-19),Citrix,1,0.01
Linux-6.13(2025-01-19),Apple,1,0.01
Linux-6.13(2025-01-19),Hovold Consulting AB,1,0.01
Linux-6.13(2025-01-19),Fujitsu,1,0.01
Linux-6.11(2024-09-15),Unknown,3630,26.14
Linux-6.11(2024-09-15),Intel,1990,14.33
Linux-6.11(2024-09-15),AMD,1215,8.75
Linux-6.11(2024-09-15),Linaro,835,6.01
Linux-6.11(2024-09-15),QUALCOMM,599,4.31
Linux-6.11(2024-09-15),Red Hat,536,3.86
Linux-6.11(2024-09-15),Google,492,3.54
Linux-6.11(2024-09-15),Novell,355,2.56
Linux-6.11(2024-09-15),Hobbyists,352,2.53
Linux-6.11(2024-09-15),Renesas Electronics,307,2.21
Linux-6.11(2024-09-15),NVIDIA,276,1.99
Linux-6.11(2024-09-15),Huawei,258,1.86
Linux-6.11(2024-09-15),IBM,246,1.77
Linux-6.11(2024-09-15),NXP,236,1.70
Linux-6.11(2024-09-15),Baylibre,167,1.20
Linux-6.11(2024-09-15),Texas Instruments,166,1.20
Linux-6.11(2024-09-15),Oracle,147,1.06
Linux-6.11(2024-09-15),MediaTek,145,1.04
Linux-6.11(2024-09-15),Bootlin,120,0.86
Linux-6.11(2024-09-15),Alibaba,99,0.71
Linux-6.11(2024-09-15),Collabora,98,0.71
Linux-6.11(2024-09-15),Pengutronix,94,0.68
Linux-6.11(2024-09-15),Linutronix,88,0.63
Linux-6.11(2024-09-15),ARM,86,0.62
Linux-6.11(2024-09-15),STMicroelectronics,84,0.60
Linux-6.11(2024-09-15),Kylin Software,68,0.49
Linux-6.11(2024-09-15),Linux Foundation,66,0.48
Linux-6.11(2024-09-15),Broadcom,58,0.42
Linux-6.11(2024-09-15),DENX Software Engineering,57,0.41
Linux-6.11(2024-09-15),Cirrus Logic,57,0.41
Linux-6.11(2024-09-15),Academics,53,0.38
Linux-6.11(2024-09-15),Ideas on board,51,0.37
Linux-6.11(2024-09-15),Realtek,50,0.36
Linux-6.11(2024-09-15),Samsung,49,0.35
Linux-6.11(2024-09-15),WolfVision GmbH,47,0.34
Linux-6.11(2024-09-15),Ericsson,46,0.33
Linux-6.11(2024-09-15),Microchip Technology Inc.,45,0.32
Linux-6.11(2024-09-15),Debian,38,0.27
Linux-6.11(2024-09-15),Analog Devices,37,0.27
Linux-6.11(2024-09-15),Microsoft,36,0.26
Linux-6.11(2024-09-15),OPPO,36,0.26
Linux-6.11(2024-09-15),Amazon,34,0.24
Linux-6.11(2024-09-15),Loongson,31,0.22
Linux-6.11(2024-09-15),Astaro,27,0.19
Linux-6.11(2024-09-15),igalia,26,0.19
Linux-6.11(2024-09-15),ACM,25,0.18
Linux-6.11(2024-09-15),Western Digital,20,0.14
Linux-6.11(2024-09-15),Marvell,20,0.14
Linux-6.11(2024-09-15),Tencent,19,0.14
Linux-6.11(2024-09-15),Primary Data,18,0.13
Linux-6.11(2024-09-15),Facebook,18,0.13
Linux-6.11(2024-09-15),Allied Telesis,17,0.12
Linux-6.11(2024-09-15),Canonical,16,0.12
Linux-6.11(2024-09-15),Katalix Systems,13,0.09
Linux-6.11(2024-09-15),XS4ALL Internet bv,12,0.09
Linux-6.11(2024-09-15),Siemens,11,0.08
Linux-6.11(2024-09-15),Freebox,10,0.07
Linux-6.11(2024-09-15),AXIS,10,0.07
Linux-6.11(2024-09-15),UnionTech,9,0.06
Linux-6.11(2024-09-15),ByteDance,9,0.06
Linux-6.11(2024-09-15),NFSChina,8,0.06
Linux-6.11(2024-09-15),China Mobile,7,0.05
Linux-6.11(2024-09-15),vivo,6,0.04
Linux-6.11(2024-09-15),Wacom,5,0.04
Linux-6.11(2024-09-15),Cadence Design Systems,5,0.04
Linux-6.11(2024-09-15),Baidu,5,0.04
Linux-6.11(2024-09-15),Parallels,5,0.04
Linux-6.11(2024-09-15),NTT,5,0.04
Linux-6.11(2024-09-15),Savoir-faire Linux,5,0.04
Linux-6.11(2024-09-15),Gaisler Research,5,0.04
Linux-6.11(2024-09-15),Lenovo,4,0.03
Linux-6.11(2024-09-15),secunet Security Networks AG,4,0.03
Linux-6.11(2024-09-15),Synaptics,4,0.03
Linux-6.11(2024-09-15),Timesys,4,0.03
Linux-6.11(2024-09-15),Citrix,4,0.03
Linux-6.11(2024-09-15),6WIND,4,0.03
Linux-6.11(2024-09-15),Inspur,3,0.02
Linux-6.11(2024-09-15),Nuvoton Technology,3,0.02
Linux-6.11(2024-09-15),General Electric,3,0.02
Linux-6.11(2024-09-15),Rockchip,2,0.01
Linux-6.11(2024-09-15),"Rowland Institute, Harvard",2,0.01
Linux-6.11(2024-09-15),Motorola,2,0.01
Linux-6.11(2024-09-15),Glider bvba,2,0.01
Linux-6.11(2024-09-15),ZTE,2,0.01
Linux-6.11(2024-09-15),Tk Open Systems,1,0.01
Linux-6.11(2024-09-15),CTERA Networks,1,0.01
Linux-6.11(2024-09-15),INRIA,1,0.01
Linux-6.11(2024-09-15),XILINX,1,0.01
Linux-6.11(2024-09-15),Volkswagen,1,0.01
Linux-6.11(2024-09-15),Codethink,1,0.01
Linux-6.11(2024-09-15),EckÂ­elÂ­mann,1,0.01
Linux-6.11(2024-09-15),Hewlett Packard Enterprise,1,0.01
Linux-6.11(2024-09-15),Synopsys,1,0.01
Linux-6.11(2024-09-15),Atomide,1,0.01
Linux-6.11(2024-09-15),NetApp,1,0.01
Linux-6.11(2024-09-15),Bosch,1,0.01
Linux-6.11(2024-09-15),Emerson,1,0.01
Linux-6.11(2024-09-15),EfficiOS Inc.,1,0.01
Linux-6.11(2024-09-15),SmartX,1,0.01
Linux-6.11(2024-09-15),GNU,1,0.01
Linux-6.11(2024-09-15),VA LINUX,1,0.01
Linux-6.11(2024-09-15),Nokia,1,0.01
Linux-6.11(2024-09-15),Imagination Technologies,1,0.01
Linux-6.11(2024-09-15),ALT Linux,1,0.01
Linux-6.9(2024-05-12),Unknown,4662,32.20
Linux-6.9(2024-05-12),Intel,1683,11.62
Linux-6.9(2024-05-12),Linaro,829,5.73
Linux-6.9(2024-05-12),AMD,795,5.49
Linux-6.9(2024-05-12),Google,679,4.69
Linux-6.9(2024-05-12),Red Hat,568,3.92
Linux-6.9(2024-05-12),Novell,391,2.70
Linux-6.9(2024-05-12),Pengutronix,372,2.57
Linux-6.9(2024-05-12),QUALCOMM,304,2.10
Linux-6.9(2024-05-12),Huawei,304,2.10
Linux-6.9(2024-05-12),Hobbyists,256,1.77
Linux-6.9(2024-05-12),Renesas Electronics,247,1.71
Linux-6.9(2024-05-12),IBM,238,1.64
Linux-6.9(2024-05-12),NVIDIA,237,1.64
Linux-6.9(2024-05-12),Linutronix,225,1.55
Linux-6.9(2024-05-12),Texas Instruments,203,1.40
Linux-6.9(2024-05-12),Oracle,173,1.19
Linux-6.9(2024-05-12),ARM,171,1.18
Linux-6.9(2024-05-12),Realtek,145,1.00
Linux-6.9(2024-05-12),Collabora,144,0.99
Linux-6.9(2024-05-12),Broadcom,117,0.81
Linux-6.9(2024-05-12),Bootlin,117,0.81
Linux-6.9(2024-05-12),Kylin Software,104,0.72
Linux-6.9(2024-05-12),Debian,98,0.68
Linux-6.9(2024-05-12),NXP,98,0.68
Linux-6.9(2024-05-12),MediaTek,86,0.59
Linux-6.9(2024-05-12),Amazon,70,0.48
Linux-6.9(2024-05-12),Microchip Technology Inc.,68,0.47
Linux-6.9(2024-05-12),Cirrus Logic,66,0.46
Linux-6.9(2024-05-12),Baylibre,59,0.41
Linux-6.9(2024-05-12),Alibaba,57,0.39
Linux-6.9(2024-05-12),ByteDance,54,0.37
Linux-6.9(2024-05-12),Microsoft,50,0.35
Linux-6.9(2024-05-12),OPPO,49,0.34
Linux-6.9(2024-05-12),Loongson,45,0.31
Linux-6.9(2024-05-12),Marvell,41,0.28
Linux-6.9(2024-05-12),Inspur,37,0.26
Linux-6.9(2024-05-12),Academics,36,0.25
Linux-6.9(2024-05-12),Samsung,31,0.21
Linux-6.9(2024-05-12),STMicroelectronics,30,0.21
Linux-6.9(2024-05-12),Linux Foundation,28,0.19
Linux-6.9(2024-05-12),Ideas on board,28,0.19
Linux-6.9(2024-05-12),Analog Devices,26,0.18
Linux-6.9(2024-05-12),DENX Software Engineering,25,0.17
Linux-6.9(2024-05-12),Tencent,25,0.17
Linux-6.9(2024-05-12),CTERA Networks,24,0.17
Linux-6.9(2024-05-12),igalia,21,0.15
Linux-6.9(2024-05-12),ACM,19,0.13
Linux-6.9(2024-05-12),WolfVision GmbH,18,0.12
Linux-6.9(2024-05-12),Western Digital,18,0.12
Linux-6.9(2024-05-12),Ericsson,16,0.11
Linux-6.9(2024-05-12),Astaro,15,0.10
Linux-6.9(2024-05-12),Amarula Solutions,13,0.09
Linux-6.9(2024-05-12),Siemens,13,0.09
Linux-6.9(2024-05-12),Synopsys,12,0.08
Linux-6.9(2024-05-12),XS4ALL Internet bv,11,0.08
Linux-6.9(2024-05-12),NFSChina,11,0.08
Linux-6.9(2024-05-12),Canonical,11,0.08
Linux-6.9(2024-05-12),EfficiOS Inc.,11,0.08
Linux-6.9(2024-05-12),Motorola,10,0.07
Linux-6.9(2024-05-12),Atomide,9,0.06
Linux-6.9(2024-05-12),Synaptics,8,0.06
Linux-6.9(2024-05-12),PHYTEC,8,0.06
Linux-6.9(2024-05-12),Cadence Design Systems,8,0.06
Linux-6.9(2024-05-12),Freebox,8,0.06
Linux-6.9(2024-05-12),Nokia,6,0.04
Linux-6.9(2024-05-12),Allied Telesis,6,0.04
Linux-6.9(2024-05-12),"Rowland Institute, Harvard",6,0.04
Linux-6.9(2024-05-12),Parallels,5,0.03
Linux-6.9(2024-05-12),Hewlett Packard Enterprise,5,0.03
Linux-6.9(2024-05-12),UnionTech,5,0.03
Linux-6.9(2024-05-12),Rockchip,5,0.03
Linux-6.9(2024-05-12),NetApp,5,0.03
Linux-6.9(2024-05-12),GNU,4,0.03
Linux-6.9(2024-05-12),Shopee,4,0.03
Linux-6.9(2024-05-12),Infineon Technologies AG,4,0.03
Linux-6.9(2024-05-12),Consultants,4,0.03
Linux-6.9(2024-05-12),Lenovo,3,0.02
Linux-6.9(2024-05-12),LWN,3,0.02
Linux-6.9(2024-05-12),vivo,3,0.02
Linux-6.9(2024-05-12),secunet Security Networks AG,3,0.02
Linux-6.9(2024-05-12),NTT,3,0.02
Linux-6.9(2024-05-12),Volkswagen,3,0.02
Linux-6.9(2024-05-12),ALT Linux,3,0.02
Linux-6.9(2024-05-12),SmartX,3,0.02
Linux-6.9(2024-05-12),Imagination Technologies,2,0.01
Linux-6.9(2024-05-12),ZTE,2,0.01
Linux-6.9(2024-05-12),Glider bvba,2,0.01
Linux-6.9(2024-05-12),MEV Limited,2,0.01
Linux-6.9(2024-05-12),SYS TEC electronic GmbH,2,0.01
Linux-6.9(2024-05-12),Baidu,2,0.01
Linux-6.9(2024-05-12),ESD Electronics,2,0.01
Linux-6.9(2024-05-12),AXIS,2,0.01
Linux-6.9(2024-05-12),Bosch,2,0.01
Linux-6.9(2024-05-12),OMICRON electronics,2,0.01
Linux-6.9(2024-05-12),INRIA,2,0.01
Linux-6.9(2024-05-12),MCST,2,0.01
Linux-6.9(2024-05-12),General Electric,2,0.01
Linux-6.9(2024-05-12),VMWare,1,0.01
Linux-6.9(2024-05-12),Nuvoton Technology,1,0.01
Linux-6.9(2024-05-12),XILINX,1,0.01
Linux-6.9(2024-05-12),Silicon Labs,1,0.01
Linux-6.9(2024-05-12),Wacom,1,0.01
Linux-6.9(2024-05-12),Tk Open Systems,1,0.01
Linux-6.9(2024-05-12),VA LINUX,1,0.01
Linux-6.9(2024-05-12),Cybernetics,1,0.01
Linux-6.9(2024-05-12),Digi International,1,0.01
Linux-6.9(2024-05-12),Savoir-faire Linux,1,0.01
Linux-6.9(2024-05-12),Gaisler Research,1,0.01
Linux-6.9(2024-05-12),Citrix,1,0.01
Linux-6.9(2024-05-12),SiS,1,0.01
Linux-6.9(2024-05-12),FastMail.FM,1,0.01
Linux-6.9(2024-05-12),Tuxera,1,0.01
Linux-6.9(2024-05-12),Hansen Partnership,1,0.01
Linux-6.9(2024-05-12),Chelsio,1,0.01
Linux-6.8(2024-03-10),Unknown,4057,28.16
Linux-6.8(2024-03-10),Intel,2511,17.43
Linux-6.8(2024-03-10),Linaro,922,6.40
Linux-6.8(2024-03-10),Red Hat,755,5.24
Linux-6.8(2024-03-10),Google,656,4.55
Linux-6.8(2024-03-10),AMD,631,4.38
Linux-6.8(2024-03-10),Pengutronix,416,2.89
Linux-6.8(2024-03-10),Novell,286,1.99
Linux-6.8(2024-03-10),Hobbyists,269,1.87
Linux-6.8(2024-03-10),NVIDIA,264,1.83
Linux-6.8(2024-03-10),QUALCOMM,258,1.79
Linux-6.8(2024-03-10),Huawei,212,1.47
Linux-6.8(2024-03-10),IBM,182,1.26
Linux-6.8(2024-03-10),Oracle,161,1.12
Linux-6.8(2024-03-10),Collabora,161,1.12
Linux-6.8(2024-03-10),ARM,138,0.96
Linux-6.8(2024-03-10),Broadcom,138,0.96
Linux-6.8(2024-03-10),Renesas Electronics,137,0.95
Linux-6.8(2024-03-10),Bootlin,135,0.94
Linux-6.8(2024-03-10),MediaTek,131,0.91
Linux-6.8(2024-03-10),NXP,111,0.77
Linux-6.8(2024-03-10),Texas Instruments,91,0.63
Linux-6.8(2024-03-10),Realtek,90,0.62
Linux-6.8(2024-03-10),Ideas on board,89,0.62
Linux-6.8(2024-03-10),Alibaba,83,0.58
Linux-6.8(2024-03-10),Debian,79,0.55
Linux-6.8(2024-03-10),DENX Software Engineering,68,0.47
Linux-6.8(2024-03-10),Kylin Software,65,0.45
Linux-6.8(2024-03-10),Samsung,62,0.43
Linux-6.8(2024-03-10),igalia,59,0.41
Linux-6.8(2024-03-10),Marvell,58,0.40
Linux-6.8(2024-03-10),Cirrus Logic,57,0.40
Linux-6.8(2024-03-10),Loongson,56,0.39
Linux-6.8(2024-03-10),ByteDance,53,0.37
Linux-6.8(2024-03-10),Linux Foundation,53,0.37
Linux-6.8(2024-03-10),STMicroelectronics,53,0.37
Linux-6.8(2024-03-10),Analog Devices,50,0.35
Linux-6.8(2024-03-10),Amazon,47,0.33
Linux-6.8(2024-03-10),Academics,46,0.32
Linux-6.8(2024-03-10),NFSChina,43,0.30
Linux-6.8(2024-03-10),Baylibre,42,0.29
Linux-6.8(2024-03-10),Microsoft,42,0.29
Linux-6.8(2024-03-10),CTERA Networks,39,0.27
Linux-6.8(2024-03-10),Canonical,37,0.26
Linux-6.8(2024-03-10),Microchip Technology Inc.,36,0.25
Linux-6.8(2024-03-10),Imagination Technologies,34,0.24
Linux-6.8(2024-03-10),Western Digital,30,0.21
Linux-6.8(2024-03-10),Linutronix,27,0.19
Linux-6.8(2024-03-10),Amarula Solutions,24,0.17
Linux-6.8(2024-03-10),OPPO,21,0.15
Linux-6.8(2024-03-10),Rockchip,21,0.15
Linux-6.8(2024-03-10),WolfVision GmbH,20,0.14
Linux-6.8(2024-03-10),Astaro,17,0.12
Linux-6.8(2024-03-10),Cisco,15,0.10
Linux-6.8(2024-03-10),ACM,15,0.10
Linux-6.8(2024-03-10),Tencent,14,0.10
Linux-6.8(2024-03-10),Atomide,13,0.09
Linux-6.8(2024-03-10),vivo,12,0.08
Linux-6.8(2024-03-10),ZTE,11,0.08
Linux-6.8(2024-03-10),LWN,11,0.08
Linux-6.8(2024-03-10),Facebook,10,0.07
Linux-6.8(2024-03-10),AXIS,10,0.07
Linux-6.8(2024-03-10),XS4ALL Internet bv,10,0.07
Linux-6.8(2024-03-10),VMWare,9,0.06
Linux-6.8(2024-03-10),Siemens,8,0.06
Linux-6.8(2024-03-10),Nuvoton Technology,7,0.05
Linux-6.8(2024-03-10),Ericsson,7,0.05
Linux-6.8(2024-03-10),Motorola,6,0.04
Linux-6.8(2024-03-10),Hewlett Packard Enterprise,6,0.04
Linux-6.8(2024-03-10),Synaptics,6,0.04
Linux-6.8(2024-03-10),XILINX,5,0.03
Linux-6.8(2024-03-10),Baidu,5,0.03
Linux-6.8(2024-03-10),NetApp,5,0.03
Linux-6.8(2024-03-10),General Electric,5,0.03
Linux-6.8(2024-03-10),China Mobile,4,0.03
Linux-6.8(2024-03-10),Cadence Design Systems,4,0.03
Linux-6.8(2024-03-10),UnionTech,4,0.03
Linux-6.8(2024-03-10),Codethink,4,0.03
Linux-6.8(2024-03-10),Wacom,4,0.03
Linux-6.8(2024-03-10),Synopsys,4,0.03
Linux-6.8(2024-03-10),6WIND,4,0.03
Linux-6.8(2024-03-10),ALT Linux,4,0.03
Linux-6.8(2024-03-10),Allied Telesis,3,0.02
Linux-6.8(2024-03-10),Tk Open Systems,3,0.02
Linux-6.8(2024-03-10),Citrix,3,0.02
Linux-6.8(2024-03-10),Areca,3,0.02
Linux-6.8(2024-03-10),CSR,3,0.02
Linux-6.8(2024-03-10),Micron,3,0.02
Linux-6.8(2024-03-10),HP,3,0.02
Linux-6.8(2024-03-10),Fixstars Technologies,2,0.01
Linux-6.8(2024-03-10),SYS TEC electronic GmbH,2,0.01
Linux-6.8(2024-03-10),Glider bvba,2,0.01
Linux-6.8(2024-03-10),Parallels,2,0.01
Linux-6.8(2024-03-10),Gaisler Research,2,0.01
Linux-6.8(2024-03-10),OMICRON electronics,1,0.01
Linux-6.8(2024-03-10),Lenovo,1,0.01
Linux-6.8(2024-03-10),Aculab Plc.,1,0.01
Linux-6.8(2024-03-10),Freebox,1,0.01
Linux-6.8(2024-03-10),Inspur,1,0.01
Linux-6.8(2024-03-10),Code Aurora Forum,1,0.01
Linux-6.8(2024-03-10),Coolpad,1,0.01
Linux-6.8(2024-03-10),Bosch,1,0.01
Linux-6.8(2024-03-10),Silicon Labs,1,0.01
Linux-6.8(2024-03-10),Cogent Embedded,1,0.01
Linux-6.8(2024-03-10),INRIA,1,0.01
Linux-6.8(2024-03-10),EfficiOS Inc.,1,0.01
Linux-6.8(2024-03-10),SYSGO,1,0.01
Linux-6.8(2024-03-10),Mobile Devices,1,0.01
Linux-6.8(2024-03-10),Nokia,1,0.01
Linux-6.8(2024-03-10),Katalix Systems,1,0.01
Linux-6.8(2024-03-10),MontaVista,1,0.01
Linux-6.8(2024-03-10),Socionext Inc.,1,0.01
Linux-6.8(2024-03-10),NTT,1,0.01
Linux-6.8(2024-03-10),"Rowland Institute, Harvard",1,0.01
Linux-6.8(2024-03-10),MEV Limited,1,0.01
Linux-6.7(2024-01-07),Unknown,6149,35.58
Linux-6.7(2024-01-07),Intel,1746,10.10
Linux-6.7(2024-01-07),AMD,1089,6.30
Linux-6.7(2024-01-07),Google,898,5.20
Linux-6.7(2024-01-07),Linaro,767,4.44
Linux-6.7(2024-01-07),Red Hat,742,4.29
Linux-6.7(2024-01-07),Pengutronix,718,4.15
Linux-6.7(2024-01-07),Huawei,498,2.88
Linux-6.7(2024-01-07),Novell,395,2.29
Linux-6.7(2024-01-07),Renesas Electronics,380,2.20
Linux-6.7(2024-01-07),NVIDIA,320,1.85
Linux-6.7(2024-01-07),Hobbyists,298,1.72
Linux-6.7(2024-01-07),Oracle,254,1.47
Linux-6.7(2024-01-07),IBM,207,1.20
Linux-6.7(2024-01-07),QUALCOMM,193,1.12
Linux-6.7(2024-01-07),Linutronix,172,1.00
Linux-6.7(2024-01-07),ARM,147,0.85
Linux-6.7(2024-01-07),Ideas on board,144,0.83
Linux-6.7(2024-01-07),MediaTek,117,0.68
Linux-6.7(2024-01-07),Collabora,115,0.67
Linux-6.7(2024-01-07),DENX Software Engineering,114,0.66
Linux-6.7(2024-01-07),Realtek,111,0.64
Linux-6.7(2024-01-07),NXP,100,0.58
Linux-6.7(2024-01-07),Alibaba,96,0.56
Linux-6.7(2024-01-07),ByteDance,96,0.56
Linux-6.7(2024-01-07),Texas Instruments,87,0.50
Linux-6.7(2024-01-07),Cirrus Logic,80,0.46
Linux-6.7(2024-01-07),Microsoft,80,0.46
Linux-6.7(2024-01-07),Debian,76,0.44
Linux-6.7(2024-01-07),Baylibre,75,0.43
Linux-6.7(2024-01-07),Glider bvba,72,0.42
Linux-6.7(2024-01-07),Loongson,64,0.37
Linux-6.7(2024-01-07),Broadcom,56,0.32
Linux-6.7(2024-01-07),Samsung,52,0.30
Linux-6.7(2024-01-07),Canonical,45,0.26
Linux-6.7(2024-01-07),Linux Foundation,45,0.26
Linux-6.7(2024-01-07),XS4ALL Internet bv,41,0.24
Linux-6.7(2024-01-07),Kylin Software,39,0.23
Linux-6.7(2024-01-07),Marvell,34,0.20
Linux-6.7(2024-01-07),Synaptics,34,0.20
Linux-6.7(2024-01-07),CTERA Networks,33,0.19
Linux-6.7(2024-01-07),Academics,33,0.19
Linux-6.7(2024-01-07),Microchip Technology Inc.,30,0.17
Linux-6.7(2024-01-07),Analog Devices,29,0.17
Linux-6.7(2024-01-07),NFSChina,29,0.17
Linux-6.7(2024-01-07),Astaro,27,0.16
Linux-6.7(2024-01-07),Bootlin,26,0.15
Linux-6.7(2024-01-07),STMicroelectronics,22,0.13
Linux-6.7(2024-01-07),Western Digital,18,0.10
Linux-6.7(2024-01-07),Facebook,15,0.09
Linux-6.7(2024-01-07),WolfVision GmbH,14,0.08
Linux-6.7(2024-01-07),Amazon,14,0.08
Linux-6.7(2024-01-07),MEV Limited,13,0.08
Linux-6.7(2024-01-07),igalia,12,0.07
Linux-6.7(2024-01-07),Tencent,11,0.06
Linux-6.7(2024-01-07),PHYTEC,11,0.06
Linux-6.7(2024-01-07),Parallels,11,0.06
Linux-6.7(2024-01-07),Atomide,10,0.06
Linux-6.7(2024-01-07),Siemens,9,0.05
Linux-6.7(2024-01-07),vivo,9,0.05
Linux-6.7(2024-01-07),Silicon Labs,9,0.05
Linux-6.7(2024-01-07),Cadence Design Systems,9,0.05
Linux-6.7(2024-01-07),Rockchip,9,0.05
Linux-6.7(2024-01-07),Aculab Plc.,9,0.05
Linux-6.7(2024-01-07),OPPO,8,0.05
Linux-6.7(2024-01-07),INRIA,8,0.05
Linux-6.7(2024-01-07),Inspur,8,0.05
Linux-6.7(2024-01-07),ACM,7,0.04
Linux-6.7(2024-01-07),ZTE,7,0.04
Linux-6.7(2024-01-07),AXIS,6,0.03
Linux-6.7(2024-01-07),Motorola,5,0.03
Linux-6.7(2024-01-07),China Mobile,4,0.02
Linux-6.7(2024-01-07),secunet Security Networks AG,4,0.02
Linux-6.7(2024-01-07),Ericsson,4,0.02
Linux-6.7(2024-01-07),Tk Open Systems,3,0.02
Linux-6.7(2024-01-07),Nuvoton Technology,3,0.02
Linux-6.7(2024-01-07),Allied Telesis,3,0.02
Linux-6.7(2024-01-07),SmartX,3,0.02
Linux-6.7(2024-01-07),Shopee,3,0.02
Linux-6.7(2024-01-07),EfficiOS Inc.,3,0.02
Linux-6.7(2024-01-07),Codethink,3,0.02
Linux-6.7(2024-01-07),Cisco,2,0.01
Linux-6.7(2024-01-07),VMWare,2,0.01
Linux-6.7(2024-01-07),Amarula Solutions,2,0.01
Linux-6.7(2024-01-07),UnionTech,2,0.01
Linux-6.7(2024-01-07),General Electric,2,0.01
Linux-6.7(2024-01-07),VA LINUX,2,0.01
Linux-6.7(2024-01-07),NetApp,2,0.01
Linux-6.7(2024-01-07),Synopsys,2,0.01
Linux-6.7(2024-01-07),Corscience GmbH & Co.,1,0.01
Linux-6.7(2024-01-07),Hewlett Packard Enterprise,1,0.01
Linux-6.7(2024-01-07),XMission,1,0.01
Linux-6.7(2024-01-07),Bosch,1,0.01
Linux-6.7(2024-01-07),Fujitsu,1,0.01
Linux-6.7(2024-01-07),Consultants,1,0.01
Linux-6.7(2024-01-07),LWN,1,0.01
Linux-6.7(2024-01-07),ElasticHosts Ltd.,1,0.01
Linux-6.7(2024-01-07),Freebox,1,0.01
Linux-6.7(2024-01-07),EXOSEC,1,0.01
Linux-6.7(2024-01-07),XILINX,1,0.01
Linux-6.7(2024-01-07),Ingics Technology,1,0.01
Linux-6.7(2024-01-07),Micron,1,0.01
Linux-6.7(2024-01-07),Xiaomi,1,0.01
Linux-6.7(2024-01-07),Citrix,1,0.01
Linux-6.7(2024-01-07),ALT Linux,1,0.01
Linux-6.7(2024-01-07),Candela Tech.,1,0.01
Linux-6.7(2024-01-07),Digi International,1,0.01
Linux-6.7(2024-01-07),Nokia,1,0.01
Linux-6.7(2024-01-07),LSI,1,0.01
Linux-6.7(2024-01-07),GNU,1,0.01
Linux-6.7(2024-01-07),NTT,1,0.01
Linux-6.6(2023-10-29),Unknown,3938,27.99
Linux-6.6(2023-10-29),Intel,1128,8.02
Linux-6.6(2023-10-29),Linaro,1007,7.16
Linux-6.6(2023-10-29),Huawei,944,6.71
Linux-6.6(2023-10-29),Google,704,5.00
Linux-6.6(2023-10-29),Red Hat,663,4.71
Linux-6.6(2023-10-29),AMD,630,4.48
Linux-6.6(2023-10-29),Novell,479,3.40
Linux-6.6(2023-10-29),NVIDIA,428,3.04
Linux-6.6(2023-10-29),vivo,333,2.37
Linux-6.6(2023-10-29),IBM,273,1.94
Linux-6.6(2023-10-29),Renesas Electronics,259,1.84
Linux-6.6(2023-10-29),QUALCOMM,223,1.59
Linux-6.6(2023-10-29),Hobbyists,215,1.53
Linux-6.6(2023-10-29),NXP,207,1.47
Linux-6.6(2023-10-29),Oracle,204,1.45
Linux-6.6(2023-10-29),Pengutronix,176,1.25
Linux-6.6(2023-10-29),Collabora,125,0.89
Linux-6.6(2023-10-29),Debian,125,0.89
Linux-6.6(2023-10-29),Texas Instruments,123,0.87
Linux-6.6(2023-10-29),Cirrus Logic,106,0.75
Linux-6.6(2023-10-29),MediaTek,103,0.73
Linux-6.6(2023-10-29),Alibaba,98,0.70
Linux-6.6(2023-10-29),Linutronix,96,0.68
Linux-6.6(2023-10-29),ARM,84,0.60
Linux-6.6(2023-10-29),DENX Software Engineering,78,0.55
Linux-6.6(2023-10-29),Broadcom,78,0.55
Linux-6.6(2023-10-29),Loongson,70,0.50
Linux-6.6(2023-10-29),Bootlin,68,0.48
Linux-6.6(2023-10-29),Realtek,64,0.45
Linux-6.6(2023-10-29),Microsoft,61,0.43
Linux-6.6(2023-10-29),Marvell,61,0.43
Linux-6.6(2023-10-29),Microchip Technology Inc.,51,0.36
Linux-6.6(2023-10-29),Ideas on board,46,0.33
Linux-6.6(2023-10-29),STMicroelectronics,42,0.30
Linux-6.6(2023-10-29),Kylin Software,38,0.27
Linux-6.6(2023-10-29),ByteDance,34,0.24
Linux-6.6(2023-10-29),NFSChina,33,0.23
Linux-6.6(2023-10-29),Siemens,32,0.23
Linux-6.6(2023-10-29),Academics,31,0.22
Linux-6.6(2023-10-29),ACM,26,0.18
Linux-6.6(2023-10-29),Linux Foundation,26,0.18
Linux-6.6(2023-10-29),Amazon,25,0.18
Linux-6.6(2023-10-29),AXIS,25,0.18
Linux-6.6(2023-10-29),Tencent,23,0.16
Linux-6.6(2023-10-29),Western Digital,23,0.16
